country,year,cctyear,region,ifgt0,ifgt1,ieduchildout,ieducompleteprimary,igenpop,igenpopgrowth,igenpopdensity,igovedugdp,igovgini,igovconsumexp,igovgdpppp,igovgdppppcapita,ilabforce,ilabprimaryedu,imedmortinfant,imeddptimmuinfant,imedmeaimmuinfant,imedcalpday,imedundernourishment,imedlowweightnewborn,imedprenatalcare,imedlifeexpbirth,imeddrpk,imedskilledbirth,imedh2o,cctparticipants,cctsizelocal,eventualcct,yearfromcct,continent,countryyear,mocctparticipants,mocctsizelocal,fgt0ppp2,fgt1ppp2,fgt0ppp125,fgt1ppp125,fgt0rural,fgt1rural,fgt0urb,fgt1urb,igenpop_one,igovgdpppp_ones,govedugdp,govgini,educhildout,educompleteprimary,edupersist5th,edupersistprimary,eduprogresssecondary,edulit,edulityouth,eduenrollprimary,eduenrollprimarypcnet,eduenrollsecondarypcnet,eduenrollpreprimarypcgross,eduenrolltertiarypcgross,edudurationprimary,edudurationsecondary,eduintake1stgross,edurepeatprimary,edurepeatsecondary,edustartprimary,edustartsecondary,eduteacherratioprimary,eduteacherratiosecondary,eduteachersecondary,eduteachersprimary,eduteachtrainprimary,genpop,genpopgrowth,geninch10pc,geninch20pc,genincl10pc,genincl20pc,genpopadult,genpopdensity,genpoplcity,genpoplcitypcurb,genpopold,genpopruralgrowth,genpoprural,genpopruralpc,genpopurbgrowth,genpopurb,genpopurbagglomerate1mil,genpopurbagglomerate1milpc,genpopurbpc,genpopyouth,govconsumexp,govgdpppp,govgdppppcapita,goveduexp,govgnippp,govppplcux,govpppmktx,govpppprivlcux,govstuexpprimary,govstuexpsecondary,govstuexptertiary,labforce,labparticipation,labprimaryedu,labsecondaryedu,labtertiaryedu,labunemp,labunemplt,labunempprimaryedu,labunempsecondaryedu,labunemptertiaryedu,labunempyouth,medmortinfant,meddptimmuinfant,medmeaimmuinfant,meddrpk,medlifeexpbirth,medlowweightnewborn,medprenatalcare,medskilledbirth,medcalpday,medaritreatu5,medcontraprev,meddiatreatu5,medfertility,medfertilityteen,medh2o,medhiv,medhivkid,medmalfeveranddrugsu5,mednursepk,medtechpk,medteenmom,medtetnewborn,medtub,medtubtreat,medheight4ageu5,medmortneonatal,medmortu5,medtubdetect,medundernourishment,medweight4ageu5,program,ttype,ccountry,cyear
Jamaica,2004,2001,Caribbean,5.850000,0.920000,29052.0000,88.065933,2.6381,0.4711434,243.5919,3.925580,45.51,1.20E+10,1.78E+04,6762.6865,1184268,,23.1,97,86,170,5,11.05,93.03333,71.21844,,97.05,93,,,1,3,North America,Jamaica2004,,,5.85,0.92,0.24,0.02,,,,,2638100,1.78E+10,3.92558,45.51,29052,88.06593,89.02527,81.0176,93.27903,,,90.90698,90.8638,83.49747,86.69709,,6,5,88.8303,2.79426,1.47719,6,12,27.53374,19.1404,12828,12032,,2638100,0.4711434,35.9,51.61,2.25,5.35,60.89911,243.5919,577434,41.67603,7.63669,0.0927532,1252570,47.48,0.8144586,1385530,,,52.52,31.46421,1.20E+10,1.78E+10,6762.687,,1.68E+10,34.76518,0.5680844,38.8849,10.1537,17.59734,,1184268,65.5,,,,11.4,,13,5.4,6.1,28.08613,23.1,97,86,,71.21844,,,,,,,,2.499,82.1942,93,1.8,,,,,,,6.5,46,4.5,10,27.5,66,,3.1,Programme of Advancement through Health and Education (PATH),3,JAM,YR2004
Jamaica,2005,2001,Caribbean,,,38594.0000,86.305946,2.6504,0.4651611,244.7276,4.634490,,1.24E+10,1.86E+04,7027.4443,1197489,,22.5,99,84,170,5,12.1,90.5,71.47942,,96.7,93,,,1,4,North America,Jamaica2005,,,,,,,,,,,2650400,1.86E+10,4.63449,,38594,86.30595,,,,,,89.39364,88.27492,83.47673,87.75027,,6,5,86.46658,2.79433,1.47727,6,12,27.67837,18.47121,13336,11793,,2650400,0.4651611,,,,,61.19938,244.7276,577392,41.33793,7.674744,0.0853337,1253639,47.3,0.8073017,1396761,,,52.7,31.12588,1.24E+10,1.86E+10,7027.444,8.75952,1.75E+10,37.28952,0.5987331,43.3616,12.82055,18.84688,,1197489,65.6,,,,10.9,,12.9,4.2,9.2,,22.5,99,84,,71.47942,12.1,90.5,96.7,,75.1,,38.6,2.471,80.5668,93,1.8,,,,,,,6.5,57,,10,26.8,51,,,Programme of Advancement through Health and Education (PATH),3,JAM,YR2005
Jamaica,2006,2001,Caribbean,,,52408.5000,85.318142,2.6631,0.4780286,245.9003,5.048970,,1.34E+10,1.98E+04,7417.1362,1209354,,22.2,99,87,170,5,13.7,,71.75607,,94.5,93.33334,,,1,5,North America,Jamaica2006,,,,,,,,,,,2663100,1.98E+10,,,,,,,,,,,,,,,6,5,,,,6,12,,,,,,2663100,0.4780286,,,,,61.51286,245.9003,577660,41.00428,7.712027,0.0542991,1254320,47.1,0.8568169,1408780,,,52.9,30.77512,1.34E+10,1.98E+10,7417.136,,1.87E+10,39.90258,0.6069757,45.61568,,,,1209354,65.6,,,,9.6,,9.7,4.3,8.4,,22.2,99,87,,71.75607,13.7,,94.5,170,,,,2.443,78.9394,,1.7,,,,,,72,6.5,41,4.6,10,26.3,54,,5.3,Programme of Advancement through Health and Education (PATH),3,JAM,YR2006
Jamaica,2007,2001,Caribbean,,,66223.0000,84.330338,2.6758,0.4757543,247.073,5.463450,,1.50E+10,2.06E+04,7707.6113,1219660,,21.7,99,76,170,5,,,72.0408,,,93.66666,,,1,6,North America,Jamaica2007,,,,,,,,,,,2675800,2.06E+10,5.46345,,66223,84.33034,,,,,,85.52818,81.25991,80.96298,86.27346,,6,5,74.66066,3.00367,1.31602,6,12,,19.77441,13006,,,2675800,0.4757543,,,,,61.84003,247.073,578164,40.69142,7.749489,0.0502218,1254950,46.9,0.8531133,1420850,,,53.1,30.41048,1.50E+10,2.06E+10,7707.611,,1.97E+10,43.10637,0.6251804,48.47211,17.31389,19.89459,,1219660,65.5,,,,9.4,,,,,,21.7,99,76,,72.0408,,,,170,,,,2.414,77.312,,1.7,,,,,,54,6.5,56,3.7,10,25.7,59,,2.2,Programme of Advancement through Health and Education (PATH),3,JAM,YR2007
Jamaica,2008,2001,Caribbean,,,86385.0000,79.450218,2.6872,0.4251358,248.1256,6.167670,,1.60E+10,2.10E+04,7799.5464,1229943,,21.2,99,88,,5,,,72.32302,,,94,,,1,7,North America,Jamaica2008,,,,,,,,,,,2687200,2.10E+10,6.16767,,86385,,87.62345,,87.12237,,,80.51409,75.62591,81.07259,87.28042,25.31436,6,5,,3.04891,1.06204,6,12,,,,,,2687200,0.4251358,,,,,62.19965,248.1256,578817,40.41235,7.7857,-0.0022153,1254922,46.7,0.8010761,1432278,,,53.3,30.01464,1.60E+10,2.10E+10,7799.546,,2.02E+10,49.47769,0.6796649,56.95939,15.82982,26.79211,42.4121,1229943,65.4,,,,10.6,,,,,25.88021,21.2,99,88,,72.32302,,,,,,,,2.385,75.7944,94,1.7,,,,,13.7,58,6.6,64,,10,25.1,59,5,,Programme of Advancement through Health and Education (PATH),3,JAM,YR2008
Jamaica,2009,2001,Caribbean,,,60112.0000,74.570099,2.6956,0.3121055,248.9012,5.814710,,1.41E+10,2.07E+04,7675.8667,1228415,,20.7,99,88,,,,,72.59466,,,,,,1,8,North America,Jamaica2009,,,,,,,,,,,2695600,2.07E+10,5.81471,,60112,74.5701,,,,86.36076,95.17363,,82.49927,83.1357,93.79696,24.95699,6,5,74.77104,3.56047,1.36813,6,12,,,,,,2695600,0.3121055,,,,,62.61596,248.9012,579642,40.19302,7.818558,-0.1170797,1253454,46.5,0.6866378,1442146,,,53.5,29.56549,1.41E+10,2.07E+10,7675.867,,1.96E+10,53.92521,0.6077449,62.63526,,,,1228415,64.7,,,,11.4,,,,,27.09603,20.7,99,88,,72.59466,,,,,,,,2.357,74.2768,,1.7,,,,,,,6.6,70,,10,24.5,78,,,Programme of Advancement through Health and Education (PATH),3,JAM,YR2009
Jamaica,2010,2001,Caribbean,,,,,2.7023,0.2482448,249.5199,,,1.44E+10,2.07E+04,7672.561,,,20.2,99,88,,,,,,,,,,,1,9,North America,Jamaica2010,,,,,,,,,,,2702300,2.07E+10,,,,,,,,,,,,,,,6,5,,,,6,12,,,,,,2702300,0.2482448,,,,,63.10019,249.5199,,,7.848009,-0.1827903,1251165,46.3,0.6213796,1451135,,,53.7,29.0518,1.44E+10,2.07E+10,7672.561,,1.98E+10,59.17941,0.6873894,69.39515,,,,,,,,,,,,,,,20.2,99,88,,,,,,,,,,,,,,,,,,,,6.6,,,9,23.8,72,,,Programme of Advancement through Health and Education (PATH),3,JAM,YR2010
Jamaica,2011,2001,Caribbean,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,North America,Jamaica2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Programme of Advancement through Health and Education (PATH),3,JAM,YR2011
Jordan,1980,,Middle East,,,5662.0000,100.7263,2.181,3.817381,24.71668,6.792510,,2.56E+09,4.63E+03,2122.7393,475660.7,,48.1,30,29,,,,,67.03678,0.7863,,,,,0,,Asia,Jordan1980,,,,,,,,,,,2181000,4.63E+09,6.79251,,5662,100.7263,,,,,,98.60872,97.51065,,11.2577,15.18468,6,6,112.1056,2.98655,4.22343,6,12,32.18107,20.45939,12153,13934,,2181000,3.817381,,,,,47.65673,24.71668,635702,48.65989,3.538797,2.726101,874581,40.1,4.55465,1306419,635702,29.14727,59.9,48.80447,2.56E+09,4.63E+09,2122.739,14.40877,4.69E+09,0.2549412,0.8557228,0.3639465,,,,475660.7,42.6,,,,,,,,,,48.1,30,29,0.7863,67.03678,,,,,,,,7.232,,,,,,,,,,,,,,60.1,,,,,0,JOR,YR1980
Jordan,1981,,Middle East,,,12796.0000,98.608818,2.267247,3.878257,25.69409,6.792062,,3.21E+09,4.69E+03,2067.8025,494400.7,,45.9,81,40,,,,,67.48256,1.1141,,,,,0,,Asia,Jordan1981,,,,,,,,,,,2267247,4.69E+09,,,12796,98.60882,,,,,,96.98005,95.84651,,12.48169,17.57966,6,,,3.2307,4.68088,6,,,,12848,14303,,2267247,3.878257,,,,,47.80095,25.69409,654531,47.18696,3.628819,0.6341812,880145.1,38.82,5.99264,1387101,654531,28.86898,61.18,48.57024,3.21E+09,4.69E+09,2067.802,,4.78E+09,0.3134027,0.9484606,0.3553175,,,,494400.7,42.4,,,,,,,,,,45.9,81,40,1.1141,67.48256,,,,,,,,7.167,,,,,,,,,,,,,,57.1,,,,,0,JOR,YR1981
Jordan,1982,,Middle East,,,10352.0000,98.640129,2.359755,3.999183,26.74247,6.791614,,4.06E+09,5.34E+03,2263.4473,519142.1,,43.9,75,48,,,,,67.89751,1.1281,,,,,0,,Asia,Jordan1982,,,,,,,,,,,2359755,5.34E+09,,,10352,98.64013,,,,,,97.63453,96.24797,,13.17743,20.66972,6,,,3.95492,5.95605,6,,,,13539,14891,,2359755,3.999183,,,,,48.15785,26.74247,673945,45.72519,3.728544,0.6463283,885852.1,37.54,6.069784,1473903,673945,28.55995,62.46,48.11361,4.06E+09,5.34E+09,2263.447,,5.44E+09,0.3184876,0.9035314,0.3595595,,,,519142.1,42.4,,,,,,,,,,43.9,75,48,1.1281,67.89751,,,,,,,,7.098,,,,,,,,,,,,,,54.3,,,,,0,JOR,YR1982
Jordan,1983,,Middle East,,,19205.0000,96.015961,2.455896,3.993378,27.832,6.791165,,4.32E+09,5.66E+03,2305.8667,550920.6,,42.1,76,56,,,,,68.28764,1.14375,,,,,0,,Asia,Jordan1983,,,,,,,,,,,2455896,5.66E+09,,,19205,96.01596,,,,,,95.72629,94.1136,,13.96536,21.4427,6,,,4.37776,6.4308,6,,,,14126,14873,,2455896,3.993378,,,,,48.59393,27.832,693936,44.32996,3.818627,0.5241954,890507.9,36.26,6.021974,1565388,693936,28.25592,63.74,47.58745,4.32E+09,5.66E+09,2305.867,,5.71E+09,0.3229225,0.8894001,0.3658571,,,,550920.6,42.8,,,,6.6,,,,,,42.1,76,56,,68.28764,,,,,,,,7.022,,,,,,,,,,,,,,51.6,,,,,0,JOR,YR1983
Jordan,1984,,Middle East,,,26019.0000,100.8577,2.551301,3.811168,28.9132,6.790717,,4.53E+09,6.38E+03,2501.9971,576864.7,,40.3,81,65,,,,,68.65339,1.1594,,,,,0,,Asia,Jordan1984,,,,,,,,,,,2551301,6.38E+09,,,26019,100.8577,,,,,,94.34534,94.34534,,14.67324,23.21105,6,,,4.63814,,6,,,,14443,15179,,2551301,3.811168,,,,,48.95057,28.9132,714547,43.07469,3.877961,0.2172947,892445,34.98,5.799429,1658856,714547,28.00716,65.02,47.17147,4.53E+09,6.38E+09,2501.997,,6.31E+09,0.3104014,0.8073593,0.3642094,,,,576864.7,42.8,,,,,,,,,,40.3,81,65,1.1594,68.65339,,,,,,,,6.931,,,,,,,,,,,,,,49.1,,,,,0,JOR,YR1984
Jordan,1985,,Middle East,,,22972.0000,102.5351,2.644,3.568957,29.96374,6.790268,,4.96E+09,6.81E+03,2574.0029,601653.6,,38.4,85,73,,,10,,68.99776,1.186314,,,,,0,,Asia,Jordan1985,,,,,,,,,,,2644000,6.81E+09,6.790268,,22972,102.5351,,,,,,95.12942,95.12942,,15.8792,21.02629,6,6,108.3071,4.71217,,6,12,31.91506,19.18788,17325,15799,,2644000,3.568957,,,,,49.14783,29.96374,735712,41.96941,3.895133,-0.1589057,891028,33.7,5.518456,1752972,735712,27.82572,66.3,46.95704,4.96E+09,6.81E+09,2574.003,15.78747,6.69E+09,0.296841,0.7522103,0.3621836,,,,601653.6,42.9,,,,,,,,,,38.4,85,73,,68.99776,10,,,,,26.5,,6.819,,,,,,,,,,,,,,46.6,,,,,0,JOR,YR1985
Jordan,1986,,Middle East,,,25436.0700,97.298378,2.744,3.712379,31.09701,6.658298,,4.83E+09,7.45E+03,2713.5093,621060.1,,36.8,88,81,,,9.2,,69.32217,1.213229,,,,,0,,Asia,Jordan1986,,,,,,,,,,,2744000,7.45E+09,,,,,,,,,,,,,15.81887,19.91095,6,,,,,6,,,,19174,16979,,2744000,3.712379,,,,,49.13458,31.09701,757534,40.91127,3.871012,0.1481235,892348.8,32.52,5.476515,1851651,757534,27.60692,67.48,46.99441,4.83E+09,7.45E+09,2713.509,,7.27E+09,0.2905772,0.8303012,0.3555744,,,,621060.1,42.7,,,,13.3,,,,,,36.8,88,81,,69.32217,,,,,,,,6.676,,,,,,,,,,,,,,44.4,,,,,0,JOR,YR1986
Jordan,1987,,Middle East,1.720000,0.130000,27900.1400,92.061653,2.846,3.649779,32.25294,6.526329,36.06,4.88E+09,7.89E+03,2770.8884,638712.6,,35.3,90,87,,,8.4,,69.62759,1.240143,,,,,0,,Asia,Jordan1987,,,1.72,0.13,0,0,,,,,2846000,7.89E+09,,36.06,,92.06165,,,,,,,,,17.48072,21.3523,6,,,6.19001,8.04422,6,,,,19698,18448,,2846000,3.649779,28.11,43.75,3.14,7.27,48.99143,32.25294,780004,39.91702,3.814373,-0.0462258,891936.4,31.34,5.383332,1954064,780004,27.40703,68.66,47.1942,4.88E+09,7.89E+09,2770.888,,7.62E+09,0.2800678,0.8274792,0.3420669,,,,638712.6,42.5,,,,14.8,,,,,,35.3,90,87,,69.62759,,,,,,,,6.5,,,,,,,,,,,,,,42.4,,,,,0,JOR,YR1987
Jordan,1988,,Middle East,4.350000,0.788000,30364.2100,93.843849,2.948,3.521247,33.40889,6.394359,37.52,4.64E+09,8.01E+03,2716.9009,662773.1,,34.1,93,87,,,7.6,,69.91395,1.267057,,,,,0,,Asia,Jordan1988,,,,,,,,,,,2948000,8.01E+09,,,,93.84385,,,,,,,,,18.32286,18.95223,6,,,6.54,8.24561,6,,,,21729,19133,,2948000,3.521247,,,,,48.9171,33.40889,803172,39.01008,3.734251,-0.3166219,889116.8,30.16,5.22526,2058883,803172,27.24464,69.84,47.34865,4.64E+09,8.01E+09,2716.901,,7.60E+09,0.282717,0.755338,0.3506315,,,,662773.1,42.7,,,,,,,,,,34.1,93,87,,69.91395,,,,,,,,6.292,,,,,,,,,,,,,,40.9,,,,,0,JOR,YR1988
Jordan,1989,,Middle East,6.980000,1.446000,32828.2900,94.786469,3.056,3.59799,34.63282,6.262389,38.98,3.89E+09,7.19E+03,2353.7092,705053.7,,33.2,94,84,,,6.8,,70.18327,1.293971,,,,,0,,Asia,Jordan1989,,,,,,,,,,,3056000,7.19E+09,,,,94.78647,,,,,,,,,19.02749,21.12998,6,6,,5.59288,7.85832,6,12,28.39694,16.51677,,20265,,3056000,3.59799,,,,,49.15152,34.63282,826962,38.10233,3.642821,-0.3930709,885628.8,28.98,5.273451,2170371,826962,27.06027,71.02,47.20565,3.89E+09,7.19E+09,2353.709,,6.85E+09,0.3297819,0.573957,0.4204912,,,,705053.7,43.7,,,,,,,,,,33.2,94,84,,70.18327,,,,,,,,6.058,,,,,,,,,,,,,,39.6,,,,,0,JOR,YR1989
Jordan,1990,,Middle East,9.610000,2.104000,35292.3600,97.583221,3.17,3.662472,35.92475,6.130419,40.44,4.26E+09,7.54E+03,2378.0537,751019.6,,32.2,92,87,,,6,80.2,70.43451,1.320886,87.2,97,,,0,,Asia,Jordan1990,,,,,,,,,,,3170000,7.54E+09,,,,97.58322,92.23243,,,,,,,,20.34353,21.03232,6,,99.85914,5.0856,,6,,,,,,,3170000,3.662472,,,,,49.80848,35.92475,851491,37.20348,3.550684,-0.4945199,881260,27.8,5.310324,2288740,851491,26.86091,72.2,46.64083,4.26E+09,7.54E+09,2378.054,,7.14E+09,0.3539596,0.533303,0.4635552,,,,751019.6,44.4,,,,,,,,,,32.2,92,87,,70.43451,,80.2,87.2,,,40,,5.808,,97,,,,,,7.4,,16,,20.5,20,38.3,82,,4.8,,0,JOR,YR1990
Jordan,1991,,Middle East,12.240000,2.762000,37756.4300,100.9608,3.545,11.18066,40.17452,5.998449,41.9,4.24E+09,7.94E+03,2238.8657,884502.3,,31.2,92,85,,,5.2,82.39999,70.66722,1.3478,88.55714,96.8,,,0,,Asia,Jordan1991,,,,,,,,,,,3545000,7.94E+09,,,,100.9608,90.7934,,94.15293,,,,,,20.82973,22.90516,6,4,101.9258,4.60039,6.70839,6,12,,,,,,3545000,11.18066,,,,,50.89828,40.17452,876747,33.69473,3.460537,6.768177,942970,26.6,12.82905,2602030,876747,24.73193,73.4,45.64118,4.24E+09,7.94E+09,2238.866,,7.25E+09,0.3597303,0.5283423,0.4809907,,,,884502.3,45.9,,,,,,,,,,31.2,92,85,1.3478,70.66722,,,,,,,,5.554,,,,,,,,,,15,,,20,37.2,72,,,,0,JOR,YR1991
Jordan,1992,,Middle East,14.870000,3.420000,40220.5000,102.462,3.733,5.167404,42.30508,5.866479,43.36,5.70E+09,9.62E+03,2576.0901,965701.3,,30.5,92,91,150,5,4.4,84.6,70.88042,1.440367,89.91428,96.6,,,0,,Asia,Jordan1992,,,14.87,3.42,2.77,0.5,,,,,3733000,9.62E+09,,43.36,,102.462,93.19348,,92.96012,,,,,,22.20804,22.3522,6,,101.0893,4.8105,7.25565,6,,,,,,,3733000,5.167404,34.99,49.96,2.54,5.99,52.25769,42.30508,902789,32.41824,3.375238,0.5511998,948182,25.4,6.789061,2784818,902789,24.18401,74.6,44.36708,5.70E+09,9.62E+09,2576.09,,8.99E+09,0.3754363,0.55226,0.4855052,,,,965701.3,46.5,,,,,,,,,,30.5,92,91,,70.88042,,,,150,,,,5.308,,,,,,,,,,15,,,20,36.3,91,5,,,0,JOR,YR1992
Jordan,1993,,Middle East,14.196000,3.194000,42684.5700,101.6126,3.905931,4.528388,44.26485,5.734509,41.972,5.73E+09,1.03E+04,2632.5283,1060966,,29.8,91,88,154,5,3.6,86.8,71.07412,1.532933,91.27142,96.4,,,0,,Asia,Jordan1993,,,,,,,,,,,3905931,1.03E+10,,,,101.6126,93.405,,93.16594,,,,,,22.80933,21.80488,6,,101.7906,4.07447,4.93486,6,,,,,,,3905931,4.528388,,,,,53.64272,44.26485,929529,31.39563,3.302649,-0.3112664,945235.2,24.2,6.124166,2960696,929529,23.79789,75.8,43.05463,5.73E+09,1.03E+10,2632.528,,9.71E+09,0.3777269,0.5451777,0.4872265,,,,1060966,47.7,,,,19.7,,,,,,29.8,91,88,,71.07412,,,,,,,,5.081,,,,,,,,,,14,,,19,35.5,76,,,,0,JOR,YR1993
Jordan,1994,,Middle East,13.522000,2.968000,45148.6400,104.7186,4.06084,3.889371,46.0204,5.602540,40.584,5.97E+09,1.10E+04,2712.4814,1145768,,29.1,94,91,158,5,2.8,89,71.25083,1.6255,92.62857,96.2,,,0,,Asia,Jordan1994,,,,,,,,,,,4060840,1.10E+10,,,,104.7186,98.01692,,93.21906,,,,,,23.80054,19.71923,6,,99.5595,1.53587,2.02162,6,,,,,,,4060840,3.889371,,,,,54.8065,46.0204,957100,30.60911,3.249136,-1.19647,933993.1,23,5.460084,3126847,957100,23.56902,77,41.94436,5.97E+09,1.10E+10,2712.481,,1.05E+10,0.3956477,0.5662546,0.4915441,,,,1145768,48.6,,,,,,,,,,29.1,94,91,1.6255,71.25083,,,,,,,,4.877,,,,,,,,,,13,90,,19,34.8,79,,,,0,JOR,YR1994
Jordan,1995,,Middle East,12.848000,2.742000,47612.7100,101.23264,4.195,3.250355,47.5408,5.470570,39.196,6.22E+09,1.20E+04,2853.0503,1212181,,28.2,95,92,162,5,2,91.2,71.41249,1.637,93.98571,96,,,0,,Asia,Jordan1995,,,,,,,,,,,4195000,1.20E+10,,,,,,,,,,,,,23.71165,18.90535,6,,,,,6,,,,,,,4195000,3.250355,,,,,55.63378,47.5408,973263,29.66822,3.217226,-2.10807,914510,21.8,4.796778,3280490,973263,23.20055,78.2,41.14899,6.22E+09,1.20E+10,2853.05,,1.15E+10,0.3939159,0.5620946,0.4893815,,,,1212181,49.1,,,,14.6,,,,,,28.2,95,92,,71.41249,2,,,,,,,4.695,,96,,,,,,,,13,92,,18,33.7,91,,,,0,JOR,YR1995
Jordan,1996,,Middle East,12.174000,2.516000,50076.7900,97.746681,4.325045,3.052921,49.01456,5.338600,37.808,6.82E+09,1.24E+04,2875.0552,1272472,,27.5,96,94,166,5,6,93.4,71.5611,1.6485,95.34286,96,,,0,,Asia,Jordan1996,,,,,,,,,,,4325045,1.24E+10,,,,97.74668,95.27206,,,,,,,,25.79916,20.43449,6,6,97.68571,1.1257,,6,12,,,,,,4325045,3.052921,,,,,56.11015,49.01456,979897,28.9649,3.206415,2.961135,941994.8,21.78,3.078493,3383050,979897,22.65634,78.22,40.68343,6.82E+09,1.24E+10,2875.055,,1.19E+10,0.3950464,0.5571881,0.506355,,,,1272472,49.6,,,,13.7,,,,,,27.5,96,94,,71.5611,,,,,,,,4.532,,,,,,,,,,12,,,18,32.8,89,,,,0,JOR,YR1996
Jordan,1997,,Middle East,11.500000,2.290000,52540.8600,95.793261,4.459122,3.052921,50.53402,5.206630,36.42,7.15E+09,1.31E+04,2936.3809,1319588,,26.7,99,95,170,5,10,95.6,71.69861,1.66,96.7,96,,,0,,Asia,Jordan1997,,,11.5,2.29,1.51,0.31,,,,,4459122,1.31E+10,,36.42,,,,,,,,,,,27.9917,22.60197,6,,,,,6,,,,,,,4459122,3.052921,29.84,44.43,3.27,7.56,56.32905,50.53402,986558,28.27773,3.214198,2.961051,970304.8,21.76,3.078486,3488817,986558,22.12449,78.24,40.45675,7.15E+09,1.31E+10,2936.381,,1.27E+10,0.3924692,0.5535532,0.5098194,,,,1319588,49.7,,,,,,,,,,26.7,99,95,1.66,71.69861,10,95.6,96.7,170,76.3,52.6,,4.377,40.589,,,,,,,5.7,,11,85,11.1,18,31.9,80,5,3.8,,0,JOR,YR1997
Jordan,1998,,Middle East,11.421667,2.261667,55004.9300,93.839841,4.5974,3.053918,52.10109,5.074660,36.82833,7.95E+09,1.37E+04,2972.5396,1365987,,26.1,99,93,168,5,10.48,96.6,71.82903,1.7575,97.25999,96,,,0,,Asia,Jordan1998,,,,,,,,,,,4597400,1.37E+10,,,,,,,,,,,,,27.59165,,6,6,,,,6,12,,,9300,45367,,4597400,3.053918,,,,,56.42486,52.10109,993273,27.60683,3.238112,2.961964,999474.8,21.74,3.079477,3597925,993273,21.6051,78.26,40.33703,7.95E+09,1.37E+10,2972.54,,1.34E+10,0.4105905,0.5791121,0.5175476,,,,1365987,49.8,,,,,,,,,,26.1,99,93,,71.82903,,,,,,,,4.226,38.6698,,,,,,,,,9.9,92,,17,31,82,,,,0,JOR,YR1998
Jordan,1999,,Middle East,11.343333,2.233333,57469.0000,91.886421,4.6805,1.791402,53.04284,4.942690,37.23666,8.20E+09,1.43E+04,3063.0149,1389386,,25.3,85,83,166,5,10.96,97.6,71.95332,1.855,97.82,96,,,0,,Asia,Jordan1999,,,,,,,,,,,4680500,1.43E+10,4.94269,,57469,91.88642,97.3062,96.47739,97.14718,,,94.54159,88.75741,76.76488,29.23639,,6,6,100.3003,0.71255,1.46162,6,12,,,,,,4680500,1.791402,,,,,56.5731,53.04284,1000034,27.29428,3.274795,1.699363,1016605,21.72,1.816954,3663896,1000034,21.36596,78.28,40.15211,8.20E+09,1.43E+10,3063.015,20.6,1.41E+10,0.4031295,0.5685889,0.5095365,13.6501,15.80779,,1389386,49.6,,,,,,,,,,25.3,85,83,,71.95332,,,,,,,,4.076,36.7506,,,,,,,,,9.1,88,,17,30.2,87,,,,0,JOR,YR1999
Jordan,2000,,Middle East,11.265000,2.205000,38107.0000,93.861633,4.7975,2.469001,54.36877,,37.645,9.75E+09,1.53E+04,3182.5549,1429741,,24.6,91,94,164,5,11.44,98.6,72.07503,1.9525,98.38,96,,,0,,Asia,Jordan2000,,,,,,,,,,,4797500,1.53E+10,,,38107,93.86163,,,,,,96.08906,90.92917,,31.50768,28.32487,6,6,105.6042,0.64077,1.08801,6,12,,,,,,4797500,2.469001,,,,,56.88459,54.36877,1006850,26.80329,3.321044,2.376877,1041058,21.7,2.494547,3756443,1006850,20.98697,78.3,39.79436,9.75E+09,1.53E+10,3182.555,,1.55E+10,0.3930298,0.5543439,0.4961792,,,,1429741,49.5,,,,,,,,,,24.6,91,94,,72.07503,,98.6,,,,,,3.931,34.8314,96,,,,,,,,8.4,90,,17,29.4,76,,,,0,JOR,YR2000
Jordan,2001,,Middle East,11.186666,2.176666,21633.0000,93.442158,4.9175,2.470532,55.72869,,38.05333,1.05E+10,1.64E+04,3342.5996,1476605,,23.9,99,99,162,5,11.92,98.6,72.19266,2.05,98.94,96,,,0,,Asia,Jordan2001,,,,,,,,,,,4917500,1.64E+10,,,,,,,,,,,,,,,6,6,,,,6,12,,,,,,4917500,2.470532,,,,,57.40834,55.72869,1013694,26.32696,3.376192,2.470532,1067098,21.7,2.470532,3850403,1013694,20.61401,78.3,39.21546,1.05E+10,1.64E+10,3342.6,,1.67E+10,0.3873706,0.5463474,0.4910934,,,,1476605,49.4,,,,15.8,,,,,,23.9,99,99,2.05,72.19266,,,,,,,,3.796,32.9122,,,,,,,,,7.8,86,,16,28.4,89,5,,,0,JOR,YR2001
